Junction,Date,Weekday,Time,Lane,Vehicle_Count,Congestion_Level,Signal_Time,Weather,Public_Holiday,Accident_Scale
Electronic City Phase 1,2023-05-10,Wednesday,23:00:00,North,678,4.28,89,Clear,No,0
Electronic City Phase 1,2023-05-10,Wednesday,23:00:00,South,891,2.52,119,Clear,No,9.09
Electronic City Phase 1,2023-05-10,Wednesday,23:00:00,East,778,2.31,94,Clear,No,0
Electronic City Phase 1,2023-05-10,Wednesday,23:00:00,West,171,9.53,97,Clear,No,1.87
Electronic City Phase 1,2023-05-11,Thursday,00:00:00,North,98,4.09,45,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,00:00:00,South,205,2.94,31,Clear,No,4.91
Electronic City Phase 1,2023-05-11,Thursday,00:00:00,East,52,2.74,50,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,00:00:00,West,76,3.7,41,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,01:00:00,North,175,4.76,52,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,01:00:00,South,278,1.2,55,Clear,No,5.33
Electronic City Phase 1,2023-05-11,Thursday,01:00:00,East,102,4.65,52,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,01:00:00,West,215,4.15,59,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,02:00:00,North,290,4.02,49,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,02:00:00,South,61,3.49,47,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,02:00:00,East,143,3.8,35,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,02:00:00,West,244,3.05,48,Clear,No,2.2
Electronic City Phase 1,2023-05-11,Thursday,03:00:00,North,55,3.74,38,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,03:00:00,South,120,1.67,49,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,03:00:00,East,100,3.88,60,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,03:00:00,West,95,3.32,45,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,04:00:00,North,98,3.03,33,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,04:00:00,South,168,1.63,40,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,04:00:00,East,216,4.74,55,Clear,No,4.29
Electronic City Phase 1,2023-05-11,Thursday,04:00:00,West,157,3.56,52,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,05:00:00,North,115,4.03,36,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,05:00:00,South,114,1.31,44,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,05:00:00,East,101,2.63,36,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,05:00:00,West,109,3.91,46,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,06:00:00,North,813,1.96,120,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,06:00:00,South,912,4.33,69,Clear,No,7.34
Electronic City Phase 1,2023-05-11,Thursday,06:00:00,East,527,4.11,117,Clear,No,4.94
Electronic City Phase 1,2023-05-11,Thursday,06:00:00,West,428,3.52,68,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,07:00:00,North,536,6.33,93,Clear,No,6.04
Electronic City Phase 1,2023-05-11,Thursday,07:00:00,South,784,4.37,93,Clear,No,8.13
Electronic City Phase 1,2023-05-11,Thursday,07:00:00,East,452,3.07,107,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,07:00:00,West,533,4.93,63,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,08:00:00,North,936,4.37,67,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,08:00:00,South,927,4.72,77,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,08:00:00,East,275,4.45,64,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,08:00:00,West,719,7.16,88,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,09:00:00,North,631,7.74,113,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,09:00:00,South,972,9.87,73,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,09:00:00,East,713,1.17,92,Clear,No,4.37
Electronic City Phase 1,2023-05-11,Thursday,09:00:00,West,107,8.7,68,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,10:00:00,North,695,3.15,73,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,10:00:00,South,619,8.08,88,Clear,No,6.17
Electronic City Phase 1,2023-05-11,Thursday,10:00:00,East,522,3.2,87,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,10:00:00,West,671,1.41,90,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,11:00:00,North,226,1.73,112,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,11:00:00,South,822,4.99,107,Partly Cloudy,No,0
Electronic City Phase 1,2023-05-11,Thursday,11:00:00,East,428,7.22,107,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,11:00:00,West,265,5.55,119,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,12:00:00,North,846,8.54,64,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,12:00:00,South,872,7.84,73,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,12:00:00,East,487,4.38,71,Partly Cloudy,No,5.78
Electronic City Phase 1,2023-05-11,Thursday,12:00:00,West,673,4.23,111,Partly Cloudy,No,6.1
Electronic City Phase 1,2023-05-11,Thursday,13:00:00,North,841,2.32,112,Clear,No,9.94
Electronic City Phase 1,2023-05-11,Thursday,13:00:00,South,990,1.93,120,Clear,No,6.55
Electronic City Phase 1,2023-05-11,Thursday,13:00:00,East,101,9.58,91,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,13:00:00,West,602,8.79,92,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,14:00:00,North,971,3.08,105,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,14:00:00,South,800,5.81,73,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,14:00:00,East,334,1.92,110,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,14:00:00,West,245,2.28,97,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,15:00:00,North,785,9.87,117,Clear,No,6.74
Electronic City Phase 1,2023-05-11,Thursday,15:00:00,South,935,1.84,100,Clear,No,4.17
Electronic City Phase 1,2023-05-11,Thursday,15:00:00,East,851,6.28,86,Partly Cloudy,No,8.82
Electronic City Phase 1,2023-05-11,Thursday,15:00:00,West,726,7.57,93,Clear,No,5.97
Electronic City Phase 1,2023-05-11,Thursday,16:00:00,North,313,6.07,117,Clear,No,4.57
Electronic City Phase 1,2023-05-11,Thursday,16:00:00,South,172,6.34,62,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,16:00:00,East,430,9.58,113,Clear,No,2.67
Electronic City Phase 1,2023-05-11,Thursday,16:00:00,West,627,1.54,97,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,17:00:00,North,351,4.02,70,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,17:00:00,South,534,2.96,82,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,17:00:00,East,406,1.99,119,Clear,No,2.53
Electronic City Phase 1,2023-05-11,Thursday,17:00:00,West,748,7.92,84,Clear,No,4.8
Electronic City Phase 1,2023-05-11,Thursday,18:00:00,North,513,7.66,61,Clear,No,6.09
Electronic City Phase 1,2023-05-11,Thursday,18:00:00,South,985,3.53,97,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,18:00:00,East,298,8.42,76,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,18:00:00,West,716,5.85,106,Clear,No,9.17
Electronic City Phase 1,2023-05-11,Thursday,19:00:00,North,556,6.14,82,Clear,No,4.14
Electronic City Phase 1,2023-05-11,Thursday,19:00:00,South,177,9.6,77,Clear,No,1.61
Electronic City Phase 1,2023-05-11,Thursday,19:00:00,East,771,7.49,64,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,19:00:00,West,323,9.92,89,Clear,No,3.84
Electronic City Phase 1,2023-05-11,Thursday,20:00:00,North,461,6.41,69,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,20:00:00,South,844,8.2,117,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,20:00:00,East,414,7.14,119,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,20:00:00,West,837,9.79,107,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,21:00:00,North,261,1.01,91,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,21:00:00,South,434,8.33,79,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,21:00:00,East,117,4.06,94,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,21:00:00,West,236,8.57,112,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,22:00:00,North,372,7.72,116,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,22:00:00,South,357,6.2,91,Clear,No,3.05
Electronic City Phase 1,2023-05-11,Thursday,22:00:00,East,100,1.5,112,Clear,No,0
Electronic City Phase 1,2023-05-11,Thursday,22:00:00,West,941,5.79,92,Clear,No,5.74
Electronic City Phase 1,2023-05-11,Thursday,23:00:00,North,876,6.28,93,Clear,No,9.8
Electronic City Phase 1,2023-05-11,Thursday,23:00:00,South,914,4.97,110,Clear,No,4.94
Electronic City Phase 1,2023-05-11,Thursday,23:00:00,East,652,3.91,61,Clear,No,4.27
Electronic City Phase 1,2023-05-11,Thursday,23:00:00,West,973,3.99,80,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,00:00:00,North,184,1.06,51,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,00:00:00,South,211,3.12,36,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,00:00:00,East,86,3.06,31,Clear,No,2.18
Electronic City Phase 1,2023-05-12,Friday,00:00:00,West,197,4.77,52,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,01:00:00,North,174,1.25,51,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,01:00:00,South,75,4.23,48,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,01:00:00,East,168,4.31,40,Clear,No,2.67
Electronic City Phase 1,2023-05-12,Friday,01:00:00,West,50,3.68,54,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,02:00:00,North,55,4.23,31,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,02:00:00,South,61,3.75,33,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,02:00:00,East,175,1.07,53,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,02:00:00,West,185,1.75,57,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,03:00:00,North,300,2.5,54,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,03:00:00,South,207,4.2,53,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,03:00:00,East,174,3.43,43,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,03:00:00,West,220,3.5,57,Clear,No,3.86
Electronic City Phase 1,2023-05-12,Friday,04:00:00,North,103,1.76,42,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,04:00:00,South,94,2.12,30,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,04:00:00,East,276,3.35,54,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,04:00:00,West,93,1.89,53,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,05:00:00,North,71,4.19,40,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,05:00:00,South,176,2.48,59,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,05:00:00,East,194,3.09,59,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,05:00:00,West,81,1.91,31,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,06:00:00,North,218,9.3,83,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,06:00:00,South,612,3.63,68,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,06:00:00,East,234,8.55,111,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,06:00:00,West,583,9.57,113,Clear,No,5.42
Electronic City Phase 1,2023-05-12,Friday,07:00:00,North,287,3.38,106,Clear,No,3.49
Electronic City Phase 1,2023-05-12,Friday,07:00:00,South,611,5.53,84,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,07:00:00,East,302,8.49,96,Clear,No,3.0
Electronic City Phase 1,2023-05-12,Friday,07:00:00,West,612,3.88,99,Clear,No,5.75
Electronic City Phase 1,2023-05-12,Friday,08:00:00,North,739,8.64,81,Clear,No,7.59
Electronic City Phase 1,2023-05-12,Friday,08:00:00,South,548,5.92,70,Clear,No,5.14
Electronic City Phase 1,2023-05-12,Friday,08:00:00,East,829,4.45,108,Clear,No,9.99
Electronic City Phase 1,2023-05-12,Friday,08:00:00,West,665,4.4,75,Clear,No,8.07
Electronic City Phase 1,2023-05-12,Friday,09:00:00,North,998,3.28,90,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,09:00:00,South,956,2.65,115,Clear,No,7.3
Electronic City Phase 1,2023-05-12,Friday,09:00:00,East,306,8.05,67,Clear,No,4.4
Electronic City Phase 1,2023-05-12,Friday,09:00:00,West,167,8.1,114,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,10:00:00,North,341,3.66,71,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,10:00:00,South,215,6.01,95,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,10:00:00,East,894,9.48,108,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,10:00:00,West,140,8.71,106,Clear,No,2.03
Electronic City Phase 1,2023-05-12,Friday,11:00:00,North,254,4.62,72,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,11:00:00,South,866,1.06,109,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,11:00:00,East,376,3.73,86,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,11:00:00,West,334,4.5,75,Partly Cloudy,No,5.53
Electronic City Phase 1,2023-05-12,Friday,12:00:00,North,603,2.76,111,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,12:00:00,South,698,6.48,90,Partly Cloudy,No,4.1
Electronic City Phase 1,2023-05-12,Friday,12:00:00,East,525,9.89,60,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,12:00:00,West,627,5.22,91,Partly Cloudy,No,0
Electronic City Phase 1,2023-05-12,Friday,13:00:00,North,832,4.63,83,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,13:00:00,South,544,7.42,79,Partly Cloudy,No,8.44
Electronic City Phase 1,2023-05-12,Friday,13:00:00,East,752,2.89,66,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,13:00:00,West,473,9.56,67,Partly Cloudy,No,0
Electronic City Phase 1,2023-05-12,Friday,14:00:00,North,290,7.79,108,Partly Cloudy,No,0
Electronic City Phase 1,2023-05-12,Friday,14:00:00,South,829,8.06,86,Clear,No,6.04
Electronic City Phase 1,2023-05-12,Friday,14:00:00,East,267,5.49,101,Clear,No,2.35
Electronic City Phase 1,2023-05-12,Friday,14:00:00,West,703,2.93,87,Clear,No,4.71
Electronic City Phase 1,2023-05-12,Friday,15:00:00,North,915,1.95,67,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,15:00:00,South,277,4.68,107,Clear,No,5.24
Electronic City Phase 1,2023-05-12,Friday,15:00:00,East,308,9.47,112,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,15:00:00,West,434,8.16,91,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,16:00:00,North,371,7.92,85,Clear,No,4.64
Electronic City Phase 1,2023-05-12,Friday,16:00:00,South,926,8.28,106,Clear,No,6.55
Electronic City Phase 1,2023-05-12,Friday,16:00:00,East,399,7.96,85,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,16:00:00,West,699,9.82,105,Clear,No,6.86
Electronic City Phase 1,2023-05-12,Friday,17:00:00,North,187,1.26,89,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,17:00:00,South,243,6.97,100,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,17:00:00,East,650,9.68,73,Clear,No,4.23
Electronic City Phase 1,2023-05-12,Friday,17:00:00,West,620,4.73,77,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,18:00:00,North,300,9.69,100,Clear,No,2.99
Electronic City Phase 1,2023-05-12,Friday,18:00:00,South,392,5.37,62,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,18:00:00,East,680,1.08,112,Clear,No,9.95
Electronic City Phase 1,2023-05-12,Friday,18:00:00,West,321,7.95,62,Clear,No,5.71
Electronic City Phase 1,2023-05-12,Friday,19:00:00,North,830,9.29,70,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,19:00:00,South,218,9.88,72,Clear,No,2.96
Electronic City Phase 1,2023-05-12,Friday,19:00:00,East,163,9.77,78,Clear,No,2.62
Electronic City Phase 1,2023-05-12,Friday,19:00:00,West,807,2.48,108,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,20:00:00,North,281,9.84,113,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,20:00:00,South,182,2.42,116,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,20:00:00,East,442,2.4,90,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,20:00:00,West,824,5.84,71,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,21:00:00,North,998,3.99,106,Clear,No,9.46
Electronic City Phase 1,2023-05-12,Friday,21:00:00,South,907,3.53,112,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,21:00:00,East,102,7.75,71,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,21:00:00,West,962,3.9,107,Clear,No,7.34
Electronic City Phase 1,2023-05-12,Friday,22:00:00,North,226,4.54,111,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,22:00:00,South,797,2.39,91,Clear,No,6.35
Electronic City Phase 1,2023-05-12,Friday,22:00:00,East,130,6.26,88,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,22:00:00,West,266,9.05,107,Clear,No,3.85
Electronic City Phase 1,2023-05-12,Friday,23:00:00,North,599,6.61,116,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,23:00:00,South,906,1.6,111,Clear,No,0
Electronic City Phase 1,2023-05-12,Friday,23:00:00,East,564,2.03,86,Clear,No,8.92
Electronic City Phase 1,2023-05-12,Friday,23:00:00,West,598,6.09,102,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,00:00:00,North,51,2.0,59,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,00:00:00,South,103,1.27,33,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,00:00:00,East,203,3.05,55,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,00:00:00,West,108,1.96,48,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,01:00:00,North,294,3.47,45,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,01:00:00,South,200,3.46,58,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,01:00:00,East,249,4.87,46,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,01:00:00,West,134,1.42,35,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,02:00:00,North,87,4.03,60,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,02:00:00,South,206,3.11,51,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,02:00:00,East,77,2.69,37,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,02:00:00,West,111,1.17,47,Clear,No,1.62
Electronic City Phase 1,2023-05-13,Saturday,03:00:00,North,249,2.97,38,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,03:00:00,South,111,1.49,43,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,03:00:00,East,76,1.04,50,Clear,No,1.22
Electronic City Phase 1,2023-05-13,Saturday,03:00:00,West,91,1.68,58,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,04:00:00,North,110,2.05,52,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,04:00:00,South,228,4.2,51,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,04:00:00,East,263,1.89,56,Clear,No,2.0
Electronic City Phase 1,2023-05-13,Saturday,04:00:00,West,251,4.43,53,Clear,No,2.74
Electronic City Phase 1,2023-05-13,Saturday,05:00:00,North,137,2.68,34,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,05:00:00,South,77,4.29,45,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,05:00:00,East,151,1.87,59,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,05:00:00,West,162,3.15,38,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,06:00:00,North,722,6.96,102,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,06:00:00,South,296,8.55,77,Clear,No,2.57
Electronic City Phase 1,2023-05-13,Saturday,06:00:00,East,313,7.45,61,Clear,No,5.2
Electronic City Phase 1,2023-05-13,Saturday,06:00:00,West,198,3.41,91,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,07:00:00,North,711,1.84,66,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,07:00:00,South,530,2.19,75,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,07:00:00,East,805,9.37,108,Clear,No,7.04
Electronic City Phase 1,2023-05-13,Saturday,07:00:00,West,783,8.85,62,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,08:00:00,North,860,2.61,107,Clear,No,4.85
Electronic City Phase 1,2023-05-13,Saturday,08:00:00,South,591,8.37,83,Clear,No,9.7
Electronic City Phase 1,2023-05-13,Saturday,08:00:00,East,522,6.91,60,Clear,No,4.0
Electronic City Phase 1,2023-05-13,Saturday,08:00:00,West,646,3.11,65,Clear,No,7.48
Electronic City Phase 1,2023-05-13,Saturday,09:00:00,North,574,4.05,65,Clear,No,9.49
Electronic City Phase 1,2023-05-13,Saturday,09:00:00,South,473,4.04,65,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,09:00:00,East,878,8.92,72,Clear,No,5.8
Electronic City Phase 1,2023-05-13,Saturday,09:00:00,West,723,5.18,96,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,10:00:00,North,102,8.76,101,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,10:00:00,South,110,2.42,62,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,10:00:00,East,177,9.77,69,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,10:00:00,West,750,7.66,81,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,11:00:00,North,340,9.4,91,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,11:00:00,South,945,7.24,65,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,11:00:00,East,453,9.94,89,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,11:00:00,West,910,9.58,85,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,12:00:00,North,201,9.76,113,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,12:00:00,South,325,1.01,79,Partly Cloudy,No,3.42
Electronic City Phase 1,2023-05-13,Saturday,12:00:00,East,589,6.67,85,Clear,No,8.56
Electronic City Phase 1,2023-05-13,Saturday,12:00:00,West,712,1.02,67,Partly Cloudy,No,7.33
Electronic City Phase 1,2023-05-13,Saturday,13:00:00,North,806,1.77,67,Clear,No,4.36
Electronic City Phase 1,2023-05-13,Saturday,13:00:00,South,494,5.96,60,Partly Cloudy,No,3.13
Electronic City Phase 1,2023-05-13,Saturday,13:00:00,East,904,7.12,87,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,13:00:00,West,188,5.78,114,Clear,No,0
Electronic City Phase 1,2023-05-13,Saturday,14:00:00,North,736,2.15,105,Clear,No,0
