Junction,Date,Weekday,Time,Lane,Vehicle_Count,Congestion_Level,Signal_Time,Weather,Public_Holiday
Electronic City Phase 1,2023-08-08,Tuesday,21:00:00,South,303,5.42,94,Rainy,No
Electronic City Phase 1,2023-08-08,Tuesday,21:00:00,East,342,3.44,91,Rainy,No
Electronic City Phase 1,2023-08-08,Tuesday,21:00:00,West,414,8.46,82,Rainy,No
Electronic City Phase 1,2023-08-08,Tuesday,22:00:00,North,243,7.97,68,Rainy,No
Electronic City Phase 1,2023-08-08,Tuesday,22:00:00,South,689,9.42,98,Rainy,No
Electronic City Phase 1,2023-08-08,Tuesday,22:00:00,East,219,9.47,76,Rainy,No
Electronic City Phase 1,2023-08-08,Tuesday,22:00:00,West,944,8.57,92,Cloudy,No
Electronic City Phase 1,2023-08-08,Tuesday,23:00:00,North,875,8.29,85,Cloudy,No
Electronic City Phase 1,2023-08-08,Tuesday,23:00:00,South,408,3.61,73,Cloudy,No
Electronic City Phase 1,2023-08-08,Tuesday,23:00:00,East,331,7.42,114,Rainy,No
Electronic City Phase 1,2023-08-08,Tuesday,23:00:00,West,781,4.07,112,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,00:00:00,North,275,4.01,34,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,00:00:00,South,260,2.21,30,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,00:00:00,East,231,1.4,50,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,00:00:00,West,184,4.75,37,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,01:00:00,North,266,4.48,48,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,01:00:00,South,190,2.98,34,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,01:00:00,East,88,4.53,36,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,01:00:00,West,142,4.23,48,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,02:00:00,North,220,1.79,47,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,02:00:00,South,297,2.14,37,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,02:00:00,East,201,3.65,56,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,02:00:00,West,75,4.38,42,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,03:00:00,North,158,4.17,51,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,03:00:00,South,281,2.92,50,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,03:00:00,East,258,2.93,57,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,03:00:00,West,198,2.56,37,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,04:00:00,North,235,2.5,32,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,04:00:00,South,181,3.69,32,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,04:00:00,East,133,3.49,47,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,04:00:00,West,118,3.14,50,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,05:00:00,North,175,3.15,45,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,05:00:00,South,166,3.97,36,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,05:00:00,East,208,1.96,30,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,05:00:00,West,163,2.56,55,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,06:00:00,North,982,9.57,110,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,06:00:00,South,279,2.51,81,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,06:00:00,East,865,9.83,83,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,06:00:00,West,355,9.32,68,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,07:00:00,North,335,2.16,74,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,07:00:00,South,926,3.6,73,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,07:00:00,East,928,5.41,70,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,07:00:00,West,132,9.63,98,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,08:00:00,North,333,5.12,73,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,08:00:00,South,983,3.79,100,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,08:00:00,East,866,5.99,108,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,08:00:00,West,528,1.83,90,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,09:00:00,North,561,4.65,63,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,09:00:00,South,121,8.17,85,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,09:00:00,East,378,1.22,80,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,09:00:00,West,884,6.16,119,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,10:00:00,North,437,2.03,61,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,10:00:00,South,411,2.98,115,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,10:00:00,East,355,3.58,87,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,10:00:00,West,592,9.41,100,Clear,No
Electronic City Phase 1,2023-08-09,Wednesday,11:00:00,North,124,6.63,74,Clear,No
Electronic City Phase 1,2023-08-09,Wednesday,11:00:00,South,416,4.55,81,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,11:00:00,East,891,7.58,112,Clear,No
Electronic City Phase 1,2023-08-09,Wednesday,11:00:00,West,466,5.78,65,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,12:00:00,North,324,6.98,120,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,12:00:00,South,593,7.98,73,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,12:00:00,East,823,7.57,70,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,12:00:00,West,123,5.77,85,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,13:00:00,North,763,7.04,71,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,13:00:00,South,400,9.54,105,Clear,No
Electronic City Phase 1,2023-08-09,Wednesday,13:00:00,East,567,8.51,97,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,13:00:00,West,784,4.87,68,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,14:00:00,North,1000,7.57,105,Clear,No
Electronic City Phase 1,2023-08-09,Wednesday,14:00:00,South,876,2.53,69,Clear,No
Electronic City Phase 1,2023-08-09,Wednesday,14:00:00,East,253,8.15,108,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,14:00:00,West,793,1.78,76,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,15:00:00,North,618,1.95,94,Clear,No
Electronic City Phase 1,2023-08-09,Wednesday,15:00:00,South,841,9.93,75,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,15:00:00,East,492,2.62,67,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,15:00:00,West,327,4.96,89,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,16:00:00,North,960,6.71,98,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,16:00:00,South,757,5.68,78,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,16:00:00,East,797,3.46,110,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,16:00:00,West,549,3.76,106,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,17:00:00,North,399,3.39,86,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,17:00:00,South,365,4.21,88,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,17:00:00,East,128,2.66,96,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,17:00:00,West,322,7.76,69,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,18:00:00,North,402,1.44,66,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,18:00:00,South,592,9.57,100,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,18:00:00,East,899,7.55,63,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,18:00:00,West,792,3.99,118,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,19:00:00,North,555,2.28,95,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,19:00:00,South,708,4.79,102,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,19:00:00,East,323,8.39,68,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,19:00:00,West,995,6.28,100,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,20:00:00,North,347,2.26,67,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,20:00:00,South,973,8.29,61,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,20:00:00,East,419,3.38,91,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,20:00:00,West,224,2.58,98,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,21:00:00,North,530,4.62,65,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,21:00:00,South,647,4.77,104,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,21:00:00,East,529,6.31,74,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,21:00:00,West,688,9.13,71,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,22:00:00,North,502,2.2,76,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,22:00:00,South,198,4.59,60,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,22:00:00,East,648,4.46,118,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,22:00:00,West,205,3.64,113,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,23:00:00,North,207,7.67,95,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,23:00:00,South,457,9.64,118,Rainy,No
Electronic City Phase 1,2023-08-09,Wednesday,23:00:00,East,988,4.33,66,Cloudy,No
Electronic City Phase 1,2023-08-09,Wednesday,23:00:00,West,895,7.66,91,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,00:00:00,North,64,2.03,42,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,00:00:00,South,247,2.8,47,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,00:00:00,East,67,4.52,54,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,00:00:00,West,135,2.4,56,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,01:00:00,North,213,1.63,37,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,01:00:00,South,93,3.52,41,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,01:00:00,East,265,2.31,41,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,01:00:00,West,260,4.17,32,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,02:00:00,North,232,2.42,58,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,02:00:00,South,154,1.95,51,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,02:00:00,East,109,2.41,42,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,02:00:00,West,292,3.85,41,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,03:00:00,North,150,3.26,35,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,03:00:00,South,119,2.84,52,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,03:00:00,East,130,1.51,50,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,03:00:00,West,91,2.54,47,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,04:00:00,North,101,3.66,47,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,04:00:00,South,184,2.28,55,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,04:00:00,East,244,1.56,52,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,04:00:00,West,194,2.31,55,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,05:00:00,North,243,4.89,37,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,05:00:00,South,157,3.05,49,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,05:00:00,East,291,3.73,55,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,05:00:00,West,298,2.46,59,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,06:00:00,North,740,1.72,105,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,06:00:00,South,891,1.88,86,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,06:00:00,East,987,3.62,107,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,06:00:00,West,865,8.41,83,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,07:00:00,North,654,5.07,107,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,07:00:00,South,999,4.73,100,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,07:00:00,East,340,2.19,66,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,07:00:00,West,570,3.85,93,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,08:00:00,North,408,3.33,90,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,08:00:00,South,857,6.87,110,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,08:00:00,East,804,2.8,110,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,08:00:00,West,495,4.69,111,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,09:00:00,North,839,1.23,60,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,09:00:00,South,125,2.3,119,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,09:00:00,East,682,6.27,105,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,09:00:00,West,142,2.69,62,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,10:00:00,North,747,8.75,79,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,10:00:00,South,828,3.08,99,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,10:00:00,East,889,6.66,67,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,10:00:00,West,638,4.96,73,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,11:00:00,North,424,2.88,71,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,11:00:00,South,371,2.8,110,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,11:00:00,East,343,1.12,60,Clear,No
Electronic City Phase 1,2023-08-10,Thursday,11:00:00,West,688,8.2,84,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,12:00:00,North,915,9.3,92,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,12:00:00,South,382,3.34,98,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,12:00:00,East,115,1.18,116,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,12:00:00,West,880,1.8,88,Clear,No
Electronic City Phase 1,2023-08-10,Thursday,13:00:00,North,413,6.26,79,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,13:00:00,South,866,8.52,69,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,13:00:00,East,827,1.23,61,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,13:00:00,West,621,6.98,74,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,14:00:00,North,108,5.71,90,Clear,No
Electronic City Phase 1,2023-08-10,Thursday,14:00:00,South,197,7.35,81,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,14:00:00,East,798,2.52,102,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,14:00:00,West,457,4.85,95,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,15:00:00,North,109,4.49,102,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,15:00:00,South,915,5.05,120,Clear,No
Electronic City Phase 1,2023-08-10,Thursday,15:00:00,East,860,3.9,115,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,15:00:00,West,945,1.86,98,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,16:00:00,North,440,6.65,71,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,16:00:00,South,123,3.65,71,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,16:00:00,East,790,9.5,77,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,16:00:00,West,386,1.37,70,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,17:00:00,North,352,2.91,111,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,17:00:00,South,675,9.17,93,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,17:00:00,East,415,1.61,70,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,17:00:00,West,171,1.37,83,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,18:00:00,North,830,8.59,120,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,18:00:00,South,565,3.47,106,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,18:00:00,East,234,7.04,67,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,18:00:00,West,497,3.12,70,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,19:00:00,North,284,8.89,97,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,19:00:00,South,604,7.34,61,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,19:00:00,East,154,1.01,119,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,19:00:00,West,978,4.42,69,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,20:00:00,North,374,9.0,65,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,20:00:00,South,469,2.53,95,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,20:00:00,East,602,5.45,80,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,20:00:00,West,373,5.57,105,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,21:00:00,North,209,9.49,119,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,21:00:00,South,758,2.68,79,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,21:00:00,East,756,5.44,118,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,21:00:00,West,580,4.43,114,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,22:00:00,North,625,3.7,88,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,22:00:00,South,142,5.65,76,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,22:00:00,East,944,5.47,78,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,22:00:00,West,568,4.71,119,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,23:00:00,North,919,4.09,102,Rainy,No
Electronic City Phase 1,2023-08-10,Thursday,23:00:00,South,268,7.05,110,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,23:00:00,East,820,4.81,65,Cloudy,No
Electronic City Phase 1,2023-08-10,Thursday,23:00:00,West,728,2.72,67,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,00:00:00,North,178,1.36,51,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,00:00:00,South,148,2.81,59,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,00:00:00,East,255,3.29,30,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,00:00:00,West,185,2.38,45,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,01:00:00,North,205,2.84,53,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,01:00:00,South,281,3.64,55,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,01:00:00,East,225,1.33,30,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,01:00:00,West,188,2.5,45,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,02:00:00,North,260,3.7,55,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,02:00:00,South,119,2.77,32,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,02:00:00,East,100,1.15,38,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,02:00:00,West,159,4.04,53,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,03:00:00,North,166,1.13,33,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,03:00:00,South,191,3.35,44,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,03:00:00,East,292,4.08,33,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,03:00:00,West,134,1.86,40,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,04:00:00,North,248,4.93,57,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,04:00:00,South,107,3.02,43,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,04:00:00,East,94,3.62,49,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,04:00:00,West,85,4.29,42,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,05:00:00,North,195,1.15,53,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,05:00:00,South,119,3.72,60,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,05:00:00,East,127,2.75,34,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,05:00:00,West,285,3.69,35,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,06:00:00,North,533,5.21,86,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,06:00:00,South,913,7.37,90,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,06:00:00,East,251,7.6,106,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,06:00:00,West,325,3.96,78,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,07:00:00,North,459,3.52,67,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,07:00:00,South,423,5.19,79,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,07:00:00,East,427,3.45,100,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,07:00:00,West,227,7.1,78,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,08:00:00,North,670,1.22,67,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,08:00:00,South,347,5.16,61,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,08:00:00,East,868,2.11,81,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,08:00:00,West,188,3.9,120,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,09:00:00,North,344,5.43,99,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,09:00:00,South,130,5.09,75,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,09:00:00,East,566,9.2,90,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,09:00:00,West,386,5.17,98,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,10:00:00,North,491,2.38,89,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,10:00:00,South,542,5.06,94,Clear,No
Electronic City Phase 1,2023-08-11,Friday,10:00:00,East,642,3.54,100,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,10:00:00,West,318,4.1,96,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,11:00:00,North,698,2.39,104,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,11:00:00,South,124,8.96,116,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,11:00:00,East,201,3.18,99,Clear,No
Electronic City Phase 1,2023-08-11,Friday,11:00:00,West,167,3.68,120,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,12:00:00,North,365,9.26,95,Clear,No
Electronic City Phase 1,2023-08-11,Friday,12:00:00,South,673,4.27,115,Clear,No
Electronic City Phase 1,2023-08-11,Friday,12:00:00,East,406,8.14,87,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,12:00:00,West,628,6.78,103,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,13:00:00,North,881,1.06,70,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,13:00:00,South,259,1.97,109,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,13:00:00,East,408,6.24,120,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,13:00:00,West,360,8.67,109,Rainy,No
Electronic City Phase 1,2023-08-11,Friday,14:00:00,North,284,4.23,77,Cloudy,No
Electronic City Phase 1,2023-08-11,Friday,14:00:00,South,981,7.72,96,Rainy,No
